alpha,alpha3,average_cost,batch_size,critic1 error,critic2 error,entropy,eplenmean,eplrewmean,eprewmean,lr_a,lr_c,lr_l,lyapunov error,lyapunov_lambda,policy_loss,target_entropy,tau,total_timesteps
0.013571797,,0.11837517855656798,,5.5824995,5.5218763,-1.0369396,250.0,0.0,29.593794639141997,3.107e-05,9.320999999999998e-05,9.320999999999998e-05,0.664765,1.0,0.1222706,,,206848
0.013845558,,0.0948445572497204,,5.0793867,5.0607104,-1.073353,250.0,0.0,23.7111393124301,3.0403333333333338e-05,9.121e-05,9.121e-05,0.37194443,1.0,0.10950055,,,208896
0.014061278,,0.13344282017388373,,6.563057,6.5087194,-1.0590243,250.0,0.0,33.36070504347093,2.973666666666667e-05,8.921e-05,8.921e-05,0.80729187,1.0,0.1388024,,,210944
0.014248264,,0.09340205782812652,,6.1844883,6.1266074,-1.0394455,250.0,0.0,23.35051445703163,2.9069999999999998e-05,8.720999999999999e-05,8.720999999999999e-05,0.6269402,1.0,0.13869034,,,212992
0.014366865,,0.08876252138611457,,7.4033036,7.327217,-1.0191362,250.0,0.0,22.190630346528643,2.8403333333333336e-05,8.521e-05,8.521e-05,0.58003926,1.0,0.15460731,,,215040
0.0145484535,,0.12357584325189332,,6.5713844,6.4999404,-1.0454478,250.0,0.0,30.89396081297333,2.7653333333333332e-05,8.295999999999998e-05,8.295999999999998e-05,0.7368126,1.0,0.139366,,,217088
0.014731623,,0.10466648209920261,,6.841281,6.7771325,-1.018626,250.0,0.0,26.166620524800653,2.698666666666667e-05,8.096e-05,8.096e-05,0.6723906,1.0,0.14104618,,,219136
0.014760522,,0.0769448191655436,,6.5784035,6.5031357,-1.0034044,250.0,0.0,19.2362047913859,2.632e-05,7.895999999999999e-05,7.895999999999999e-05,0.652552,1.0,0.1380598,,,221184
0.014752152,,0.15387141095996,,6.3617363,6.278764,-1.0139476,250.0,0.0,38.46785273998999,2.565333333333333e-05,7.695999999999998e-05,7.695999999999998e-05,0.6609768,1.0,0.12901418,,,223232
0.014672272,,0.07091140419561306,,7.4548516,7.377079,-0.97028065,250.0,0.0,17.727851048903265,2.498666666666667e-05,7.496e-05,7.496e-05,1.041138,1.0,0.15446228,,,225280
0.014474487,,0.0665890027471445,,5.5825043,5.5557723,-0.9272744,250.0,0.0,16.647250686786123,2.4236666666666664e-05,7.270999999999997e-05,7.270999999999997e-05,0.5775568,1.0,0.12179575,,,227328
0.01428326,,0.15759064144554139,,6.1428704,6.049416,-0.9409159,250.0,0.0,39.39766036138535,2.3570000000000003e-05,7.071e-05,7.071e-05,0.7714273,1.0,0.13386329,,,229376
0.01406465,,0.16231386402552728,,6.2679768,6.199685,-0.945896,250.0,0.0,40.57846600638182,2.290333333333333e-05,6.870999999999998e-05,6.870999999999998e-05,0.6882714,1.0,0.13048366,,,231424
0.013814504,,0.09321685136469865,,6.449685,6.3590064,-0.9412993,250.0,0.0,23.304212841174664,2.2236666666666673e-05,6.671e-05,6.671e-05,0.5305739,1.0,0.13736317,,,233472
0.013631159,,0.07898548143972633,,5.096118,5.072916,-0.94830763,250.0,0.0,19.746370359931582,2.1570000000000002e-05,6.471e-05,6.471e-05,0.5367764,1.0,0.12187721,,,235520
0.013427879,,0.15627000718040468,,6.1098185,6.064848,-0.92410725,250.0,0.0,39.06750179510117,2.0820000000000007e-05,6.246000000000001e-05,6.246000000000001e-05,0.8313335,1.0,0.12852567,,,237568
0.013208449,,0.09596302555787145,,6.077106,6.0455127,-0.9252718,250.0,0.0,23.99075638946786,2.0153333333333336e-05,6.046e-05,6.046e-05,0.665025,1.0,0.13603249,,,239616
0.01303749,,0.1369262832936019,,5.06231,5.0426493,-0.92989045,250.0,0.0,34.231570823400475,1.9486666666666664e-05,5.8459999999999986e-05,5.8459999999999986e-05,0.8079072,1.0,0.115483224,,,241664
0.012960656,,0.12947143404967806,,5.2942443,5.242227,-0.9517256,250.0,0.0,32.36785851241952,1.8820000000000003e-05,5.6460000000000005e-05,5.6460000000000005e-05,0.4046299,1.0,0.112589315,,,243712
0.012841339,,0.10847839344081125,,5.45826,5.420174,-0.9696373,250.0,0.0,27.119598360202815,1.8153333333333335e-05,5.445999999999999e-05,5.445999999999999e-05,0.64457244,1.0,0.11620452,,,245760
0.012742123,,0.08001569763240046,,4.249263,4.254272,-1.0029428,250.0,0.0,20.003924408100115,1.7403333333333337e-05,5.221000000000001e-05,5.221000000000001e-05,0.32307324,1.0,0.10264337,,,247808
0.012667309,,0.12245437984528716,,5.858854,5.837779,-0.9900425,250.0,0.0,30.61359496132179,1.673666666666667e-05,5.0209999999999995e-05,5.0209999999999995e-05,0.38132948,1.0,0.12145728,,,249856
0.012576416,,0.13009627037761873,,5.8378553,5.7795916,-0.96205634,250.0,0.0,32.524067594404684,1.6069999999999997e-05,4.820999999999998e-05,4.820999999999998e-05,0.89266527,1.0,0.12414883,,,251904
0.012481668,,0.15069316575295383,,6.2705107,6.1969323,-0.99183285,250.0,0.0,37.67329143823846,1.5403333333333335e-05,4.621e-05,4.621e-05,0.74070597,1.0,0.1389111,,,253952
0.012400709,,0.17185750083292792,,5.3576965,5.2834616,-0.97303754,250.0,0.0,42.96437520823198,1.4736666666666666e-05,4.420999999999999e-05,4.420999999999999e-05,0.591816,1.0,0.1269897,,,256000
0.012334335,,0.1345511967275102,,5.475404,5.403901,-0.9744914,250.0,0.0,33.637799181877554,1.398666666666667e-05,4.1960000000000005e-05,4.1960000000000005e-05,0.5542725,1.0,0.13227616,,,258048
0.012314858,,0.11990185084700354,,5.85588,5.837384,-0.97205937,250.0,0.0,29.975462711750886,1.332e-05,3.995999999999999e-05,3.995999999999999e-05,0.7148887,1.0,0.12644453,,,260096
0.012222027,,0.10898988923867119,,5.6705317,5.6274023,-0.9242102,250.0,0.0,27.247472309667796,1.265333333333334e-05,3.796000000000001e-05,3.796000000000001e-05,0.64744186,1.0,0.11977836,,,262144
0.012090696,,0.11499806322119567,,5.269114,5.2291846,-0.9019912,250.0,0.0,28.749515805298916,1.1986666666666668e-05,3.596e-05,3.596e-05,0.60373974,1.0,0.12097816,,,264192
0.011978645,,0.07322234936491012,,5.393712,5.3605933,-0.90330124,250.0,0.0,18.30558734122753,1.1319999999999997e-05,3.3959999999999987e-05,3.3959999999999987e-05,0.57527053,1.0,0.12542999,,,266240
0.011891707,,0.12952283537757753,,5.0999994,5.075026,-0.8845681,250.0,0.0,32.380708844394384,1.0653333333333337e-05,3.1960000000000006e-05,3.1960000000000006e-05,0.51585186,1.0,0.11848253,,,268288
0.011774568,,0.11268606831045788,,4.9953494,4.941018,-0.8913007,250.0,0.0,28.17151707761447,9.90333333333333e-06,2.9709999999999988e-05,2.9709999999999988e-05,0.5329672,1.0,0.119269416,,,270336
0.011678672,,0.10057665992432566,,4.2901134,4.250696,-0.886669,250.0,0.0,25.144164981081413,9.23666666666667e-06,2.771000000000001e-05,2.771000000000001e-05,0.49471942,1.0,0.11236709,,,272384
0.011592149,,0.0957390875061078,,5.140324,5.104618,-0.8880421,250.0,0.0,23.93477187652695,8.570000000000001e-06,2.5709999999999996e-05,2.5709999999999996e-05,0.43284726,1.0,0.12065537,,,274432
0.011528665,,0.06801012926648882,,4.779006,4.723981,-0.90883684,250.0,0.0,17.002532316622204,7.90333333333333e-06,2.3709999999999985e-05,2.3709999999999985e-05,0.5030769,1.0,0.113242604,,,276480
